Cell-cell communication signalings in tumor conditions,,,,,,,,,,,
,source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
4329,Monocytes,DC,CD55,ADGRE5,0.005223141,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4330,B cells,Epithelial cells,CD55,ADGRE5,0.00124239,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4331,DC,Epithelial cells,CD55,ADGRE5,0.002007774,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4332,Epithelial cells,Epithelial cells,CD55,ADGRE5,0.002942392,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4333,Monocytes,Epithelial cells,CD55,ADGRE5,0.003554425,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4334,B cells,Monocytes,CD55,ADGRE5,0.002614281,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4335,DC,Monocytes,CD55,ADGRE5,0.004221258,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4336,Epithelial cells,Monocytes,CD55,ADGRE5,0.00617987,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4337,Monocytes,Monocytes,CD55,ADGRE5,0.007460278,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4338,TAM,Monocytes,CD55,ADGRE5,0.001671288,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4339,TRAM,Monocytes,CD55,ADGRE5,0.00135836,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4340,B cells,NK cells,CD55,ADGRE5,0.003937511,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4341,DC,NK cells,CD55,ADGRE5,0.006352685,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4342,Endothelial cells,NK cells,CD55,ADGRE5,0.001824746,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4343,Epithelial cells,NK cells,CD55,ADGRE5,0.009291026,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4344,Fibroblasts,NK cells,CD55,ADGRE5,0.001387097,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4345,Monocytes,NK cells,CD55,ADGRE5,0.011208764,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4346,Profi_TAM,NK cells,CD55,ADGRE5,0.001510217,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4347,Proli_TRM,NK cells,CD55,ADGRE5,0.001922325,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4348,TAM,NK cells,CD55,ADGRE5,0.002518422,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4349,TRAM,NK cells,CD55,ADGRE5,0.002047204,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4350,Unknown,NK cells,CD55,ADGRE5,0.002114695,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4351,B cells,Profi_TAM,CD55,ADGRE5,0.001521522,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4352,DC,Profi_TAM,CD55,ADGRE5,0.002458444,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4353,Epithelial cells,Profi_TAM,CD55,ADGRE5,0.003602091,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4354,Monocytes,Profi_TAM,CD55,ADGRE5,0.004350746,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4355,B cells,Proli_TRM,CD55,ADGRE5,0.004246526,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4356,DC,Proli_TRM,CD55,ADGRE5,0.006849939,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4357,Endothelial cells,Proli_TRM,CD55,ADGRE5,0.00196828,0.01,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4358,Epithelial cells,Proli_TRM,CD55,ADGRE5,0.010015959,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4359,Monocytes,Proli_TRM,CD55,ADGRE5,0.012081504,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4360,Profi_TAM,Proli_TRM,CD55,ADGRE5,0.00162905,0.02,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4361,Proli_TRM,Proli_TRM,CD55,ADGRE5,0.002073517,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4362,TAM,Proli_TRM,CD55,ADGRE5,0.002716371,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4363,TRAM,Proli_TRM,CD55,ADGRE5,0.002208197,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4364,Unknown,Proli_TRM,CD55,ADGRE5,0.002280984,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4365,B cells,T cells,CD55,ADGRE5,0.002655644,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4366,DC,T cells,CD55,ADGRE5,0.004287937,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4367,Epithelial cells,T cells,CD55,ADGRE5,0.006277293,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4368,Monocytes,T cells,CD55,ADGRE5,0.007577731,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4369,TAM,T cells,CD55,ADGRE5,0.001697756,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4370,TRAM,T cells,CD55,ADGRE5,0.001379879,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4371,Unknown,T cells,CD55,ADGRE5,0.001425402,0.01,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4372,B cells,TAM,CD55,ADGRE5,0.002140855,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4373,DC,TAM,CD55,ADGRE5,0.003457829,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4374,Epithelial cells,TAM,CD55,ADGRE5,0.005064021,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4375,Monocytes,TAM,CD55,ADGRE5,0.006114659,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4376,TAM,TAM,CD55,ADGRE5,0.001368396,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4377,B cells,TRAM,CD55,ADGRE5,0.004262787,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4378,DC,TRAM,CD55,ADGRE5,0.006876101,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4379,Endothelial cells,TRAM,CD55,ADGRE5,0.001975835,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4380,Epithelial cells,TRAM,CD55,ADGRE5,0.010054091,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4381,Fibroblasts,TRAM,CD55,ADGRE5,0.001502002,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4382,Monocytes,TRAM,CD55,ADGRE5,0.012127404,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4383,Profi_TAM,TRAM,CD55,ADGRE5,0.001635305,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4384,Proli_TRM,TRAM,CD55,ADGRE5,0.002081475,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4385,TAM,TRAM,CD55,ADGRE5,0.00272679,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4386,TRAM,TRAM,CD55,ADGRE5,0.00221667,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4387,Unknown,TRAM,CD55,ADGRE5,0.002289736,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4388,B cells,Unknown,CD55,ADGRE5,0.004643793,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4389,DC,Unknown,CD55,ADGRE5,0.007488927,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4390,Endothelial cells,Unknown,CD55,ADGRE5,0.002152876,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4391,Epithelial cells,Unknown,CD55,ADGRE5,0.01094703,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4392,Fibroblasts,Unknown,CD55,ADGRE5,0.001636656,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4393,Monocytes,Unknown,CD55,ADGRE5,0.013202025,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4394,Profi_TAM,Unknown,CD55,ADGRE5,0.001781888,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4395,Proli_TRM,Unknown,CD55,ADGRE5,0.00226796,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4396,TAM,Unknown,CD55,ADGRE5,0.002970918,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4397,TRAM,Unknown,CD55,ADGRE5,0.002415239,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4398,Unknown,Unknown,CD55,ADGRE5,0.002494833,0,CD55_ADGRE5,CD55 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4399,Fibroblasts,DC,THY1,ADGRE5,0.006044546,0,THY1_ADGRE5,THY1 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4400,Fibroblasts,Epithelial cells,THY1,ADGRE5,0.004114489,0,THY1_ADGRE5,THY1 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4401,Fibroblasts,Monocytes,THY1,ADGRE5,0.008630449,0,THY1_ADGRE5,THY1 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4402,Fibroblasts,NK cells,THY1,ADGRE5,0.012959221,0,THY1_ADGRE5,THY1 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4403,Fibroblasts,Profi_TAM,THY1,ADGRE5,0.005035651,0,THY1_ADGRE5,THY1 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4404,Fibroblasts,Proli_TRM,THY1,ADGRE5,0.013966331,0,THY1_ADGRE5,THY1 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4405,Fibroblasts,T cells,THY1,ADGRE5,0.008766163,0,THY1_ADGRE5,THY1 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4406,Fibroblasts,TAM,THY1,ADGRE5,0.007075269,0,THY1_ADGRE5,THY1 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4407,Fibroblasts,TRAM,THY1,ADGRE5,0.01401929,0,THY1_ADGRE5,THY1 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4408,Fibroblasts,Unknown,THY1,ADGRE5,0.015258963,0,THY1_ADGRE5,THY1 - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4409,Epithelial cells,DC,ITGAV_ITGB1,ADGRE5,0.001295806,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4410,Fibroblasts,DC,ITGAV_ITGB1,ADGRE5,0.002614167,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4411,Profi_TAM,DC,ITGAV_ITGB1,ADGRE5,0.001425182,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4412,Epithelial cells,Epithelial cells,ITGAV_ITGB1,ADGRE5,0.000880705,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4413,Fibroblasts,Epithelial cells,ITGAV_ITGB1,ADGRE5,0.00177749,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4414,Profi_TAM,Epithelial cells,ITGAV_ITGB1,ADGRE5,0.000968676,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4415,Epithelial cells,Monocytes,ITGAV_ITGB1,ADGRE5,0.001853952,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4416,Fibroblasts,Monocytes,ITGAV_ITGB1,ADGRE5,0.003738047,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4417,Profi_TAM,Monocytes,ITGAV_ITGB1,ADGRE5,0.00203894,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4418,Epithelial cells,NK cells,ITGAV_ITGB1,ADGRE5,0.002793415,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4419,Fibroblasts,NK cells,ITGAV_ITGB1,ADGRE5,0.005626866,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4420,Profi_TAM,NK cells,ITGAV_ITGB1,ADGRE5,0.003071854,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4421,Epithelial cells,Profi_TAM,ITGAV_ITGB1,ADGRE5,0.001078663,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4422,Fibroblasts,Profi_TAM,ITGAV_ITGB1,ADGRE5,0.002176583,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4423,Profi_TAM,Profi_TAM,ITGAV_ITGB1,ADGRE5,0.001186385,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4424,Epithelial cells,Proli_TRM,ITGAV_ITGB1,ADGRE5,0.003012913,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4425,Fibroblasts,Proli_TRM,ITGAV_ITGB1,ADGRE5,0.006067653,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4426,Profi_TAM,Proli_TRM,ITGAV_ITGB1,ADGRE5,0.003313159,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4427,Epithelial cells,T cells,ITGAV_ITGB1,ADGRE5,0.001883307,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4428,Fibroblasts,T cells,ITGAV_ITGB1,ADGRE5,0.003797122,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4429,Profi_TAM,T cells,ITGAV_ITGB1,ADGRE5,0.002071218,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4430,Epithelial cells,TAM,ITGAV_ITGB1,ADGRE5,0.001518005,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4431,Fibroblasts,TAM,ITGAV_ITGB1,ADGRE5,0.003061739,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4432,Profi_TAM,TAM,ITGAV_ITGB1,ADGRE5,0.001669529,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4433,Epithelial cells,TRAM,ITGAV_ITGB1,ADGRE5,0.003024465,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4434,Fibroblasts,TRAM,ITGAV_ITGB1,ADGRE5,0.006090846,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4435,Profi_TAM,TRAM,ITGAV_ITGB1,ADGRE5,0.003325858,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4436,Epithelial cells,Unknown,ITGAV_ITGB1,ADGRE5,0.003295156,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4437,Fibroblasts,Unknown,ITGAV_ITGB1,ADGRE5,0.006634154,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4438,Profi_TAM,Unknown,ITGAV_ITGB1,ADGRE5,0.003623426,0,ITGAV_ITGB1_ADGRE5,(ITGAV+ITGB1) - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4439,Epithelial cells,DC,SFTPD,ADGRE5,0.003340857,0,SFTPD_ADGRE5,SFTPD - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4440,Epithelial cells,Epithelial cells,SFTPD,ADGRE5,0.002272129,0,SFTPD_ADGRE5,SFTPD - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4441,Epithelial cells,Monocytes,SFTPD,ADGRE5,0.004775658,0,SFTPD_ADGRE5,SFTPD - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4442,Epithelial cells,NK cells,SFTPD,ADGRE5,0.007184996,0,SFTPD_ADGRE5,SFTPD - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4443,Epithelial cells,Profi_TAM,SFTPD,ADGRE5,0.002781971,0,SFTPD_ADGRE5,SFTPD - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4444,Epithelial cells,Proli_TRM,SFTPD,ADGRE5,0.007746891,0,SFTPD_ADGRE5,SFTPD - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4445,Epithelial cells,T cells,SFTPD,ADGRE5,0.004851052,0,SFTPD_ADGRE5,SFTPD - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4446,Epithelial cells,TAM,SFTPD,ADGRE5,0.003912358,0,SFTPD_ADGRE5,SFTPD - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4447,Epithelial cells,TRAM,SFTPD,ADGRE5,0.007776453,0,SFTPD_ADGRE5,SFTPD - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4448,Epithelial cells,Unknown,SFTPD,ADGRE5,0.008468837,0,SFTPD_ADGRE5,SFTPD - ADGRE5,ADGRE,Cell-Cell Contact,PMID: 31462748
4449,Fibroblasts,Epithelial cells,COL3A1,ADGRG1,0.006366097,0,COL3A1_ADGRG1,COL3A1 - ADGRG1,ADGRG,Cell-Cell Contact,PMID: 31462748;UniProtKB
4450,Fibroblasts,NK cells,COL3A1,ADGRG1,0.025316832,0,COL3A1_ADGRG1,COL3A1 - ADGRG1,ADGRG,Cell-Cell Contact,PMID: 31462748;UniProtKB
4451,Endothelial cells,Epithelial cells,TGM2,ADGRG1,0.002460651,0,TGM2_ADGRG1,TGM2 - ADGRG1,ADGRG,Cell-Cell Contact,PMID: 31462748
4452,Epithelial cells,Epithelial cells,TGM2,ADGRG1,0.000523489,0,TGM2_ADGRG1,TGM2 - ADGRG1,ADGRG,Cell-Cell Contact,PMID: 31462748
4453,Fibroblasts,Epithelial cells,TGM2,ADGRG1,0.002627731,0,TGM2_ADGRG1,TGM2 - ADGRG1,ADGRG,Cell-Cell Contact,PMID: 31462748
4454,Profi_TAM,Epithelial cells,TGM2,ADGRG1,0.000188033,0,TGM2_ADGRG1,TGM2 - ADGRG1,ADGRG,Cell-Cell Contact,PMID: 31462748
4455,Proli_TRM,Epithelial cells,TGM2,ADGRG1,0.000334439,0,TGM2_ADGRG1,TGM2 - ADGRG1,ADGRG,Cell-Cell Contact,PMID: 31462748
4456,TAM,Epithelial cells,TGM2,ADGRG1,0.000515676,0,TGM2_ADGRG1,TGM2 - ADGRG1,ADGRG,Cell-Cell Contact,PMID: 31462748
4457,TRAM,Epithelial cells,TGM2,ADGRG1,0.001102773,0,TGM2_ADGRG1,TGM2 - ADGRG1,ADGRG,Cell-Cell Contact,PMID: 31462748
4458,Endothelial cells,NK cells,TGM2,ADGRG1,0.009901419,0,TGM2_ADGRG1,TGM2 - ADGRG1,ADGRG,Cell-Cell Contact,PMID: 31462748
4459,Epithelial cells,NK cells,TGM2,ADGRG1,0.002118913,0,TGM2_ADGRG1,TGM2 - ADGRG1,ADGRG,Cell-Cell Contact,PMID: 31462748
4460,Fibroblasts,NK cells,TGM2,ADGRG1,0.010568381,0,TGM2_ADGRG1,TGM2 - ADGRG1,ADGRG,Cell-Cell Contact,PMID: 31462748
4461,Profi_TAM,NK cells,TGM2,ADGRG1,0.000761874,0,TGM2_ADGRG1,TGM2 - ADGRG1,ADGRG,Cell-Cell Contact,PMID: 31462748
4462,Proli_TRM,NK cells,TGM2,ADGRG1,0.001354479,0,TGM2_ADGRG1,TGM2 - ADGRG1,ADGRG,Cell-Cell Contact,PMID: 31462748
4463,TAM,NK cells,TGM2,ADGRG1,0.002087336,0,TGM2_ADGRG1,TGM2 - ADGRG1,ADGRG,Cell-Cell Contact,PMID: 31462748
4464,TRAM,NK cells,TGM2,ADGRG1,0.004455792,0,TGM2_ADGRG1,TGM2 - ADGRG1,ADGRG,Cell-Cell Contact,PMID: 31462748
4465,Endothelial cells,Profi_TAM,APP,SORL1,0.006560233,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4466,Epithelial cells,Profi_TAM,APP,SORL1,0.001713982,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4467,Fibroblasts,Profi_TAM,APP,SORL1,0.002757717,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4468,Profi_TAM,Profi_TAM,APP,SORL1,0.000427238,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4469,Proli_TRM,Profi_TAM,APP,SORL1,0.000440338,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4470,TAM,Profi_TAM,APP,SORL1,0.000507601,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4471,TRAM,Profi_TAM,APP,SORL1,0.000268099,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4472,Unknown,Profi_TAM,APP,SORL1,0.000388299,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4473,Endothelial cells,Proli_TRM,APP,SORL1,0.008630892,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4474,Epithelial cells,Proli_TRM,APP,SORL1,0.002258458,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4475,Fibroblasts,Proli_TRM,APP,SORL1,0.003632546,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4476,Profi_TAM,Proli_TRM,APP,SORL1,0.000563188,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4477,Proli_TRM,Proli_TRM,APP,SORL1,0.000580454,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4478,TAM,Proli_TRM,APP,SORL1,0.000669105,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4479,TRAM,Proli_TRM,APP,SORL1,0.000353428,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4480,Unknown,Proli_TRM,APP,SORL1,0.000511864,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4481,Endothelial cells,TAM,APP,SORL1,0.010016211,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4482,Epithelial cells,TAM,APP,SORL1,0.002623663,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4483,Fibroblasts,TAM,APP,SORL1,0.004219009,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4484,Profi_TAM,TAM,APP,SORL1,0.000654438,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4485,Proli_TRM,TAM,APP,SORL1,0.000674501,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4486,TAM,TAM,APP,SORL1,0.000777504,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
4487,TRAM,TAM,APP,SORL1,0.000410706,0,APP_SORL1,APP - SORL1,APP,Cell-Cell Contact,PMID: 24523320
